TRX DATE,TRX NUMBER,SALES CHANNEL,CUSTOMER NUMBER,ORG Name,Type,Month,Year,ORG,ITEM CODE,FRANCHISE,ITEM DESC,FAMILY,CLASS,SUBCLASS,UIS TYPE,QUANTITY,Unit Price,Discount Amount,Discount Amount(%),Net Amount,Vat Amount,TOTAL AMOUNT
2023-08-04,2311048539,RECA,7233,,INV,AUG,2023,EAC,WNGB90JGUS,WHITE WESTINGHOUSE,5 BURNER STEEL WITH GRILL PUSH IGNITION,HA,COOKING RANGE,GAS COOKER,0-Month,1,1477.39,0.0,0.0,1477.39,221.61,1699.0
2023-08-05,2311048586,RECA,4207,,INV,AUG,2023,EAC,WWUF21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Upright Freezer Inverter Compressor R600a,HA,FREEZERS,UPRIGHT FREEZER,0-Month,1,3216.52,-478.18,14.87,2738.34,410.75,3149.09
2023-08-06,2321018267,RECA,4207,,INV,AUG,2023,TPC,TW-BK90G4BB(SK),TOSHIBA,"FL Washer 8kg,1400 RPM,Orgn Inverter,Digital Display-Silver",HA,LAUNDRY A,FA FRONT LOADING,0-Month,1,2346.96,-781.74,33.31,1565.22,234.78,1800.0
2023-08-06,2321018268,RECA,7233,,INV,AUG,2023,TPC,TWD-BK90S2(SK),TOSHIBA,"FL Washer 8/5kg Combo, Inverter, Digital - Silver",HA,LAUNDRY A,WASHER DRYER COMBO,0-Month,1,2260.0,-173.91,7.7,2086.09,312.91,2399.0
2023-08-05,2311048576,RECA,7233,,INV,AUG,2023,EAC,WWFR21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Full Refrigerator Inverter Compressor R600a,HA,REFRIGERATORS,ALL REFRIGERATOR,0-Month,1,3216.52,-173.91,5.41,3042.61,456.39,3499.0
2023-08-03,2318002464,RECA,7233,,CM,AUG,2023,EAC,AU-A18ATS,SHARP,Outdoor Split A/C 18000 BTU Cool HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,-1,1064.78,21.74,2.04,-1043.04,-156.45,-1199.49
2023-08-09,2311049000,RECA,7233,,INV,AUG,2023,EAC,WWA25G22R,WHITE WESTINGHOUSE,Window A/C 21800 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1738.26,0.0,0.0,1738.26,260.74,1999.0
2023-08-17,2311050810,REUI,7561,,INV,AUG,2023,EAC,WWA25G22HR,WHITE WESTINGHOUSE,Window A/C 21400 BTU H/C,HVPAC,WAC,WAC ROTARY,0-Month,1,1825.22,-43.48,2.38,1781.74,267.26,2049.0
2023-08-17,2311050797,REUI,7561,,INV,AUG,2023,EAC,DS18T23WI,DORA,Indoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,977.83,-163.06,8.34,1792.6,268.89,2061.49
2023-08-19,2311050977,RECA,7233,,INV,AUG,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-22,2321019860,RECA,7233,,INV,AUG,2023,TPC,TD-K90MEBB(WK),TOSHIBA,"Dryer, 8kg, Inverter, Condensing, 60hz - White",HA,LAUNDRY,DRYER,0-Month,1,2173.04,-586.94,27.01,1586.1,237.91,1824.01
2023-08-23,2311051639,REUI,7287,,INV,AUG,2023,EAC,GX40Q17228,LENOVO,"LENOVO 15.6"" Laptop Casual Backpack B210 Green-ROW",IT,ACCESSORIES,CARRY CASE,0-Month,1,86.0,-1.65,1.92,84.35,12.65,97.0
2023-08-23,2318002524,RECA,7233,,CM,AUG,2023,EAC,PIPE-30,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,-1,0.01,0.0,0.0,-0.01,-0.01,-0.02
2023-08-29,2311052868,RECA,7233,,INV,AUG,2023,EAC,WWFL9VS10,WHITE WESTINGHOUSE,"FL WASHER 10KG, BLDC INVERTER, WITH PUMP, 1600RPM SILVER",HA,LAUNDRY,FA FRONT LOADING,0-Month,1,1825.22,0.0,0.0,1825.22,273.79,2099.01
2023-08-31,2311053745,REUI,7596,,INV,AUG,2023,EAC,AU-A24ATS,SHARP,Outdoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1282.17,-21.74,1.7,1260.43,189.06,1449.49
2023-09-02,2311054348,REUI,7561,,INV,SEP,2023,EAC,WWS18G22I,WHITE WESTINGHOUSE,Indoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1130.0,0.0,0.0,1130.0,169.5,1299.5
2023-09-02,2311054361,REUI,7596,,INV,SEP,2023,EAC,DS24T23WI,DORA,Indoor Split A/C 22000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1216.96,-86.96,7.15,1130.0,169.5,1299.5
2023-09-10,2311059909,RECA,7233,,INV,SEP,2023,EAC,2T-C425DG6NX,SHARP,"42 inch Smart TV, Full HD Android 9.0, Dolby Audio",CE,LCD/LED TV,LED TV,0-Month,1,1260.0,-391.3,31.06,868.7,130.3,999.0
2023-09-10,2311059927,RECA,7233,,INV,SEP,2023,EAC,WWS30T22PC,WHITE WESTINGHOUSE,Outdoor Split A/C 27800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,2260.43,-2217.39,32.7,4563.9,684.59,5248.49
2023-09-11,2311060048,RECA,4207,,INV,SEP,2023,EAC,DA20K23R,DORA,Window A/C 18000 BTU Cool Hi-EER Class F R410A,HVPAC,WAC,WAC ROTARY,0-Month,1,1260.0,-104.34,8.28,1155.66,173.34,1329.0
2023-09-11,2321021922,RECA,7233,,INV,SEP,2023,TPC,LS32HJBVLV,LG,"Ref SxS 28.1 Cu.Ft, Side By Side Refrigerator",HA,REFRIGERATORS,SIDE BY SIDE,0-Month,1,8695.0,0.0,0.0,8695.0,1304.25,9999.25
2023-09-16,2311062487,RECA,7233,,INV,SEP,2023,EAC,WWTLAVS14,WHITE WESTINGHOUSE,TL Washer 14KG with Pump Silver Color,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1564.35,0.0,0.0,1564.35,234.66,1799.01
2023-09-17,2311062566,REUI,7561,,INV,SEP,2023,EAC,WWTLAVS14,WHITE WESTINGHOUSE,TL Washer 14KG with Pump Silver Color,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1564.35,0.0,0.0,1564.35,234.66,1799.01
2023-09-13,2318002685,RECA,7233,,CM,SEP,2023,EAC,WWS24G23WI,WHITE WESTINGHOUSE,Indoor Split A/C 22100 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,-1,1303.91,0.0,0.0,-1303.91,-195.59,-1499.5
2023-09-18,2321022995,REUI,7561,,INV,SEP,2023,TPC,MW-MM20PB(BK)-P,TOSHIBA,"20L MICROWAVE, 220V, 60HZ - Black",SDA,MICROWAVE,BASIC,0-Month,1,286.09,0.0,0.0,286.09,42.92,329.01
2023-09-20,2311063167,RECA,7233,,INV,SEP,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-09-21,2311063277,RECA,4207,,INV,SEP,2023,EAC,PIPE V-30/36,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K/36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-09-20,2311063226,RECA,7233,,INV,SEP,2023,EAC,EK-EEWA7300AR,ELECTROLUX,KETTLE 2400W 1.7L  STAINLESS STEEL,SDA,LHA,ELECTRIC KETTLE,0-Month,1,260.0,-259.97,99.99,0.03,0.0,0.03
2023-09-21,2311063308,RECA,7233,,INV,SEP,2023,EAC,43STD4000,SKYWORTH,"Skyworth 43"" Smart LED TV",CE,LCD/LED TV,LED TV,0-Month,1,694.78,0.0,0.0,694.78,104.22,799.0
2023-09-24,2311063463,RECA,7233,,INV,SEP,2023,EAC,FA31-202GY,ELECTROLUX,Flow A3 - Air Purifier with Anti-bacterial HEPA & Touch UI,SDA,AIR PURIFIER,RESIDENTIAL,0-Month,1,651.3,-651.29,100.0,0.01,0.0,0.01
2023-09-24,2311063474,RECA,7233,,INV,SEP,2023,EAC,WWS30T22PI,WHITE WESTINGHOUSE,Indoor Split A/C 27800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,2260.43,-739.13,32.7,1521.3,228.2,1749.5
2023-09-26,2311063926,RECA,7233,,INV,SEP,2023,EAC,E7CM1-50GB,ELECTROLUX,"Coffee Maker, Black with Aroma - Explore 7",SDA,LHA,COFFEE MAKER,0-Month,1,433.91,-433.9,100.0,0.01,0.0,0.01
2023-09-26,2311063838,REUI,7596,,INV,SEP,2023,EAC,WWS24T22PHI,WHITE WESTINGHOUSE,Indoor Split A/C 22500 BTU H/C,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1782.17,-608.69,34.15,1173.48,176.02,1349.5
2023-09-27,2311064511,RECA,7233,,INV,SEP,2023,EAC,E7CM1-50GB,ELECTROLUX,"Coffee Maker, Black with Aroma - Explore 7",SDA,LHA,COFFEE MAKER,0-Month,1,433.91,-433.9,100.0,0.01,0.0,0.01
2023-09-07,2311065386,RECA,7233,,INV,SEP,2023,EAC,32DX40,DORA,"32"" SMART LED TV (NETFLIX & SHAHID) WITH ALEXA & DSR",CE,LCD/LED TV,LED,0-Month,1,955.65,-521.74,54.6,433.91,65.08,498.99
2023-09-28,2311065481,RECA,7233,,INV,SEP,2023,EAC,EK-EEWA7300AR,ELECTROLUX,KETTLE 2400W 1.7L  STAINLESS STEEL,SDA,LHA,ELECTRIC KETTLE,0-Month,1,260.0,-259.99,100.0,0.01,0.0,0.01
2023-09-30,2311065970,REUI,7561,,INV,SEP,2023,EAC,PIPE V-24,WHITE WESTINGHOUSE,4 Meter copper pipe for 24K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,4,0.01,0.0,0.0,0.04,0.01,0.05
2023-09-30,2311065988,RECA,7233,,INV,SEP,2023,EAC,EC-CAS2422-Z,SHARP,"VAC CLNR DRUM, 22L, 2400W,METAL TUBE - GOLD",SDA,VACCUM CLEANERS,CANNISTER,0-Month,1,520.87,-86.96,16.7,433.91,65.09,499.0
2023-10-01,2311066120,REUI,7561,,INV,OCT,2023,EAC,WWUF21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Upright Freezer Inverter Compressor R600a,HA,FREEZERS,UPRIGHT FREEZER,0-Month,1,3216.52,-173.91,5.41,3042.61,456.39,3499.0
2023-10-02,2311066133,REUI,7596,,INV,OCT,2023,EAC,WWS24K23I,WHITE WESTINGHOUSE,Indoor split  A/C 23000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1260.43,-43.47,3.45,1216.96,182.54,1399.5
2023-10-02,2311066242,RECA,4207,,INV,OCT,2023,EAC,DFR21KS,DORA,21 Cu Ft. SS Full Refrigerator Inverter Compressor R600a,HA,REFRIGERATORS,ALL REFRIGERATOR,0-Month,1,3042.61,-304.26,10.0,2738.35,410.76,3149.11
2023-10-06,2321025398,REUI,7596,,INV,OCT,2023,TPC,MW-MM20PB(BK)-P,TOSHIBA,"20L MICROWAVE, 220V, 60HZ - Black",SDA,MICROWAVE,BASIC,0-Month,1,286.09,0.0,0.0,286.09,42.92,329.01
2023-10-06,2311070068,RECA,7233,,INV,OCT,2023,EAC,WWS18K23I,WHITE WESTINGHOUSE,Indoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,999.57,-43.48,4.35,956.09,143.41,1099.5
2023-10-06,2311070068,RECA,7233,,INV,OCT,2023,EAC,WWS18K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,999.57,-43.48,4.35,956.09,143.41,1099.5
2023-10-07,2311070099,REUI,7596,,INV,OCT,2023,EAC,SJ-HM700-HS,SHARP,"Fridge Top Mount, 18.62 CFT (527L), Inverter, 60Hz - Inox",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,2607.83,0.0,0.0,2607.83,391.18,2999.01
2023-10-08,2311070176,REUI,7561,,INV,OCT,2023,EAC,SCF-K350H-WH,SHARP,"Chest Freezer,9.1Cft (260L), 230V 60HZ, R600A",HA,FREEZERS,CHEST FREEZERS,0-Month,1,1129.57,0.0,0.0,1129.57,169.44,1299.01
2023-10-11,2321025980,REUI,7596,,INV,OCT,2023,TPC,AW-DUK1300KUPBB(WW),TOSHIBA,"TL Washer 12kg,Pump,Great Wave,Glass Lid,60hz-White",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1912.17,-173.91,9.09,1738.26,260.74,1999.0
2023-10-15,2311071223,RECA,4207,,INV,OCT,2023,EAC,EC-CAS2422-Z,SHARP,"VAC CLNR DRUM, 22L, 2400W,METAL TUBE - GOLD",SDA,VACCUM CLEANERS,CANNISTER,0-Month,1,520.87,-195.66,37.56,325.21,48.79,374.0
2023-10-16,2328001880,RECA,7233,,CM,OCT,2023,TPC,WTS16HHDK,LG,WM TL 16KG/TurboWash3D™/Wi-Fi/Tub Clean/Steam/DD Motor,HA,LAUNDRY A,FA TOP LOADING,0-Month,-1,5608.0,2044.0,36.45,-3564.0,-534.6,-4098.6
2023-10-21,2311071925,RECA,4207,,INV,OCT,2023,EAC,AU-A18ATS,SHARP,Outdoor Split A/C 18000 BTU Cool HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1064.78,-73.92,6.94,990.86,148.63,1139.49
2023-10-25,2311072620,REUI,1879,,INV,OCT,2023,EAC,4T-C75EK2NX,SHARP,"75 Inch, 4K, Android 11, HDR, Dolby Vision, Dolby Atmos, HDMI 2.1, Made In Japan Panel",CE,LCD/LED TV,LED TV,0-Month,1,5216.52,-1739.13,33.34,3477.39,521.61,3999.0
2023-10-29,2321027473,REUI,7596,,INV,OCT,2023,TPC,GR-AG720ATE(GG),TOSHIBA,"FRIDGE 19.60 CFT (554L),INVERTER, 230V,50/60HZ-GLASS DOOR",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,3477.39,-434.78,12.5,3042.61,456.39,3499.0
2023-10-22,2328001985,REUI,7561,,CM,OCT,2023,TPC,RH16U8EVCW,LG,Dryer 16KG DUAL Inverter Dryer / sensor dry / ThinQ (Wi-Fi),HA,LAUNDRY A,DRYER,0-Month,-1,9999.0,5217.0,52.18,-4782.0,-717.3,-5499.3
2023-10-29,2311073106,REEM,3561,,INV,OCT,2023,EAC,MTUG3AH/A,APPLE MACINTOSH,iPhone 15 Pro 256GB Blue,TELECOM,MOBILES,SMART PHONES,0-Month,1,4928.0,-189.74,3.85,4738.26,710.73,5448.99
2023-10-30,2311073236,REUI,7596,,INV,OCT,2023,EAC,WWA20G22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1433.91,0.0,0.0,1433.91,215.09,1649.0
2023-10-31,2311073558,RECA,7233,,INV,OCT,2023,EAC,EK-EER73DB,ELECTROLUX,FLOOR STICK RECHARGEABLE 14.4V,SDA,VACCUM CLEANERS,CANNISTER,0-Month,1,668.7,-373.92,55.92,294.78,44.22,339.0
2023-07-04,2311038688,RECA,7233,,INV,JUL,2023,EAC,AU-A24ATS,SHARP,Outdoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1282.17,-21.74,1.7,1260.43,189.06,1449.49
2023-07-06,2311041605,RECA,7233,,INV,JUL,2023,EAC,65SUE9500,SKYWORTH,"SKYWORTH  65"" QLED Google TV UHD 4K HDR SMART TV",CE,LCD/LED TV,LED TV,0-Month,1,2086.0,-130.34,6.25,1955.66,293.34,2249.0
2023-07-09,2321016212,RECA,7233,,INV,JUL,2023,TPC,AW-UK1100HUPBB(SG),TOSHIBA,"TL Washer 10kg, UFB Wash, 220-230V, 60HZ - Silver",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1912.17,-434.78,22.74,1477.39,221.61,1699.0
2023-07-06,2311041843,REEM,3064,,INV,JUL,2023,EAC,MQ9E3AH/A,APPLE MACINTOSH,iPhone 14 Pro Max 256GB Deep Purple,TELECOM,MOBILES,SMART PHONES,0-Month,1,5042.61,-434.78,8.62,4607.83,691.18,5299.01
2023-07-08,2311041881,RECA,7233,,INV,JUL,2023,EAC,32STD4000,SKYWORTH,"Skyworth 32"" Smart LED TV",CE,LCD/LED TV,LED TV,0-Month,1,433.91,0.0,0.0,433.91,65.09,499.0
2023-07-11,2311042182,RECO,7183,,INV,JUL,2023,EAC,DA20K23R,DORA,Window A/C 18000 BTU Cool Hi-EER Class F R410A,HVPAC,WAC,WAC ROTARY,0-Month,1,1260.0,-82.43,6.54,1177.57,176.63,1354.2
2023-07-12,2311042263,RECA,7233,,INV,JUL,2023,EAC,DS18T23WC,DORA,Outdoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,977.83,-65.22,6.67,912.61,136.89,1049.5
2023-07-13,2311042411,RECA,7233,,INV,JUL,2023,EAC,DS18T23WC,DORA,Outdoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,977.83,-65.22,6.67,912.61,136.89,1049.5
2023-07-15,2311042535,RECA,7233,,INV,JUL,2023,EAC,WWR9VS650,WHITE WESTINGHOUSE,Fridge 22.96 Cu Ft/650 Ltr SS Inverter Compressor,HA,REFRIGERATORS,TOP MOUNT,0-Month,1,3738.26,-695.65,18.61,3042.61,456.39,3499.0
2023-07-16,2311042921,REUI,7596,,INV,JUL,2023,EAC,4T-C70DK1X,SHARP,"70 Inch, 4K Smart TV, Android 11, HDR, Dolby Audio,  HDMI 2.1 , Made In Japan Panel",CE,LCD/LED TV,LED TV,0-Month,1,3477.39,-260.87,7.5,3216.52,482.47,3698.99
2023-07-19,2321016871,RECA,7233,,INV,JUL,2023,TPC,LTT7CBBSI,LG,Ref 1D 6.9 Cu. Ft / Pocket Handle / Inverter Compressor,HA,REFRIGERATORS,MINI BAR,0-Month,1,1521.0,0.0,0.0,1521.0,228.15,1749.15
2023-07-19,2311043236,RECA,7233,,INV,JUL,2023,EAC,R-28CNS(K),SHARP,"Microwave 28Ltr, Grill & Convection, 220V/60Htz - Black",SDA,MICROWAVE,BASIC,0-Month,1,694.78,-130.43,18.77,564.35,84.65,649.0
2023-07-23,2311043668,RECA,7233,,INV,JUL,2023,EAC,55DYAC40,DORA,"55 Inch, UHD 4K, Android 11, Dolby Audio, 2.1 HDMI",CE,LCD/LED TV,LED TV,0-Month,1,1260.0,-130.43,10.35,1129.57,169.43,1299.0
2023-07-24,2311043771,RECA,4207,,INV,JUL,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-07-24,2311043797,REUI,7596,,INV,JUL,2023,EAC,WWA25G22R,WHITE WESTINGHOUSE,Window A/C 21800 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1738.26,0.0,0.0,1738.26,260.74,1999.0
2023-07-25,2321017210,RECA,7233,,INV,JUL,2023,TPC,GR-RT468WE-PMU(37),TOSHIBA,"Fridge 12.0 Cft (338L), Inverter - Satin Grey",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,1999.13,0.0,0.0,1999.13,299.87,2299.0
2023-07-26,2328001302,RECA,7233,,CM,JUL,2023,TPC,LT13CBBWIV,LG,Ref 2D 11.8 Cu. Ft / Inverter Compressor,HA,REFRIGERATORS,TOP MOUNT,0-Month,-1,2260.0,0.0,0.0,-2260.0,-339.0,-2599.0
2023-07-31,2311044237,REUI,7561,,INV,JUL,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,2,1303.48,-0.02,0.0,2606.94,391.04,2997.98
2023-07-30,2311044184,RECA,7233,,INV,JUL,2023,EAC,WWS24G23WI,WHITE WESTINGHOUSE,Indoor Split A/C 22100 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1303.91,0.0,0.0,1303.91,195.59,1499.5
2023-08-01,2311045460,RECA,7233,,INV,AUG,2023,EAC,WWS30G22I,WHITE WESTINGHOUSE,Indoor Split A/C 27400 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1803.91,0.0,0.0,1803.91,270.59,2074.5
2023-08-02,2311048307,RECA,4207,,INV,AUG,2023,EAC,AH-A24ATS,SHARP,Indoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1282.17,-84.78,6.61,1197.39,179.61,1377.0
2023-08-02,2311048307,RECA,4207,,INV,AUG,2023,EAC,AU-A18ATS,SHARP,Outdoor Split A/C 18000 BTU Cool HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,1064.78,-221.64,6.94,2972.7,445.91,3418.61
2023-08-02,2311048307,RECA,4207,,INV,AUG,2023,EAC,AH-A18ATS,SHARP,Indoor Split A/C 18000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,3,1064.78,-221.73,6.94,2972.61,445.9,3418.51
2023-08-02,2311045631,RECA,7233,,INV,AUG,2023,EAC,75DYAC40,DORA,"75 Inch, UHD 4K, Android 11, Dolby Vision, Dolby Atmos, 2.1 HDMI, Metal Frame",CE,LCD/LED TV,LED TV,0-Month,1,2607.83,-260.87,10.0,2346.96,352.04,2699.0
2023-08-03,2311048503,RECA,7233,,INV,AUG,2023,EAC,WWS30T22PC,WHITE WESTINGHOUSE,Outdoor Split A/C 27800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,2260.43,-739.13,32.7,1521.3,228.2,1749.5
2023-08-04,2311048543,RECA,7233,,INV,AUG,2023,EAC,EO-60NK-3,SHARP,"E. Oven 60L 2000W Rotisserie, Interior Light",SDA,LHA,DEEP FRYER,0-Month,1,520.87,0.0,0.0,520.87,78.14,599.01
2023-08-05,2311048566,REUI,7596,,INV,AUG,2023,EAC,DWD40TBS,DORA,"Bottom Loading Water Dispenser, Black SS, SS Tank",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,868.7,-173.92,20.02,694.78,104.22,799.0
2023-08-06,2321018261,REEM,3064,,INV,AUG,2023,TPC,LTT7CBBSI,LG,Ref 1D 6.9 Cu. Ft / Pocket Handle / Inverter Compressor,HA,REFRIGERATORS,MINI BAR,0-Month,1,1521.0,-43.61,2.87,1477.39,221.6,1698.99
2023-08-05,2311048579,RECA,7233,,INV,AUG,2023,EAC,DS24T23WC,DORA,Outdoor Split A/C 22000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1216.96,-86.96,7.15,1130.0,169.5,1299.5
2023-08-07,2321018303,RECA,4207,,INV,AUG,2023,TPC,TBA-24BMG4G089KS-SA,TOSHIBA,"Gas Cooker 60x60, 4 burner, Auto Ignition & Oven Light - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1129.57,-112.96,10.0,1016.61,152.49,1169.1
2023-08-08,2311048927,REUI,7596,,INV,AUG,2023,EAC,WNGB90JGUS,WHITE WESTINGHOUSE,5 BURNER STEEL WITH GRILL PUSH IGNITION,HA,COOKING RANGE,GAS COOKER,0-Month,1,1477.39,0.0,0.0,1477.39,221.61,1699.0
2023-08-09,2311049412,REEM,3540,,INV,AUG,2023,EAC,DA20K23R,DORA,Window A/C 18000 BTU Cool Hi-EER Class F R410A,HVPAC,WAC,WAC ROTARY,0-Month,1,1260.0,0.0,0.0,1260.0,189.0,1449.0
2023-08-10,2311049468,REUI,7287,,INV,AUG,2023,EAC,WWS18G22I,WHITE WESTINGHOUSE,Indoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1130.0,0.0,0.0,1130.0,169.5,1299.5
2023-08-10,2321018733,RECA,7233,,INV,AUG,2023,TPC,RWF-W1615BU(K),TOSHIBA,"Water Cooler,BL,3 taps,50/60HZ,SS Tank,ICED-COLD Technology",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,781.74,0.0,0.0,781.74,117.27,899.01
2023-08-14,2311050292,REUI,7561,,INV,AUG,2023,EAC,WWA25K22R,WHITE WESTINGHOUSE,Window A/C 21800 BTU Cool Hi-EER Class F R410A,HVPAC,WAC,WAC ROTARY,0-Month,1,1651.3,0.0,0.0,1651.3,247.7,1899.0
2023-08-15,2311050390,RECA,7233,,INV,AUG,2023,EAC,WWS18G22C,WHITE WESTINGHOUSE,Outdoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,1130.0,0.0,0.0,2260.0,339.0,2599.0
2023-08-23,2321019905,RECA,7233,,INV,AUG,2023,TPC,GR-H675ABEZZ(W),TOSHIBA,"FRIDGE 18.00 CFT (510L), INVERTER, 230V 60HZ - WHITE",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,2868.7,-260.87,9.09,2607.83,391.17,2999.0
2023-08-23,2311051556,RECA,7233,,INV,AUG,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,2,1303.48,-0.02,0.0,2606.94,391.04,2997.98
2023-08-25,2311051833,RECA,7233,,INV,AUG,2023,EAC,WWS30G22I,WHITE WESTINGHOUSE,Indoor Split A/C 27400 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1803.91,0.0,0.0,1803.91,270.59,2074.5
2023-08-29,2311052899,REEM,4986,,INV,AUG,2023,EAC,FS-5003,LOCAL,FujiStar HDMI Cable 3M,CE,OTHERS,OTHERS,0-Month,1,25.21,-25.21,100.0,0.0,0.0,0.0
2023-08-30,2311053071,RECA,4207,,INV,AUG,2023,EAC,WWRAK560(S),WHITE WESTINGHOUSE,"Fridge 19.9 CuFt, 564 Ltr, Inverter, R600a, Silver",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,2868.69,-834.78,29.1,2033.91,305.09,2339.0
2023-08-31,2311053731,REUI,7561,,INV,AUG,2023,EAC,WWS24G23WI,WHITE WESTINGHOUSE,Indoor Split A/C 22100 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1303.91,0.0,0.0,1303.91,195.59,1499.5
2023-09-07,2311059783,REEM,3540,,INV,SEP,2023,EAC,70SUE9350F,SKYWORTH,"SKYWORTH 70"" Google TV UHD 4K HDR SMART LED TV",CE,LCD/LED TV,LED TV,0-Month,1,2260.0,-260.87,11.54,1999.13,299.86,2298.99
2023-09-07,2311059783,REEM,3540,,INV,SEP,2023,EAC,FS-5003,LOCAL,FujiStar HDMI Cable 3M,CE,OTHERS,OTHERS,0-Month,1,25.21,-25.21,100.0,0.0,0.0,0.0
